PartitionKey,RowKey,Timestamp,OutcomeCode,OutcomeCode@type,OutcomeDescription,OutcomeDescription@type,Owner,Owner@type,Primary,Primary@type,Secondary,Secondary@type,Senior,Senior@type,Subject,Subject@type,Syllabus,Syllabus@type,SyllabusId,SyllabusId@type
mextJp,mextJp-83V11-8300000231000000,2023-05-12T04:36:57.358239+0000,8300000231000000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 内容等の取扱い,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000231100000,2023-05-12T04:36:57.358239+0000,8300000231100000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 内容等の取扱い|ア 第２章以下に示す各教科，道徳科及び特別活動の内容に関する事項は，特に示す場合を除き，いずれの学校においても取り扱わなければならない。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000231200000,2023-05-12T04:36:57.358239+0000,8300000231200000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 内容等の取扱い|イ 学校において特に必要がある場合には，第２章以下に示していない内容を加えて指導することができる。また，第２章以下に示す内容の取扱いのうち内容の範囲や程度等を示す事項は，全ての生徒に対して指導するものとする内容の範囲や程度等を示したものであり，学校において特に必要がある場合には，この事項にかかわらず加えて指導することができる。ただし，これらの場合には，第２章以下に示す各教科，道徳科及び特別活動の目標や内容の趣旨を逸脱したり，生徒の負担過重となったりすることのないようにしなければならない。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000231300000,2023-05-12T04:36:57.358239+0000,8300000231300000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 内容等の取扱い|ウ 第２章以下に示す各教科，道徳科及び特別活動の内容に掲げる事項の順序は，特に示す場合を除き，指導の順序を示すものではないので，学校においては，その取扱いについて適切な工夫を加えるものとする。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000231400000,2023-05-12T04:36:57.358239+0000,8300000231400000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 内容等の取扱い|エ 学校において２以上の学年の生徒で編制する学級について特に必要がある場合には，各教科の目標の達成に支障のない範囲内で，各教科の目標及び内容について学年別の順序によらないことができる。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000231500000,2023-05-12T04:36:57.358239+0000,8300000231500000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 内容等の取扱い|オ 各学校においては，生徒や学校，地域の実態を考慮して，生徒の特性等に応じた多様な学習活動が行えるよう，第２章に示す各教科や，特に必要な教科を，選択教科として開設し生徒に履修させることができる。その場合にあっては，全ての生徒に指導すべき内容との関連を図りつつ，選択教科の授業時数及び内容を適切に定め選択教科の指導計画を作成し，生徒の負担加重となることのないようにしなければならない。また，特に必要な教科の名称，目標，内容などについては，各学校が適切に定めるものとする。  ,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000231600000,2023-05-12T04:36:57.358239+0000,8300000231600000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 内容等の取扱い|カ 道徳科を要として学校の教育活動全体を通じて行う道徳教育の内容は，第３章特別の教科道徳の第２に示す内容とし，その実施に当たっては，第６に示す道徳教育に関する配慮事項を踏まえるものとする。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000232000000,2023-05-12T04:36:57.358239+0000,8300000232000000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(2) 授業時数等の取扱い,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000232100000,2023-05-12T04:36:57.358239+0000,8300000232100000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(2) 授業時数等の取扱い|ア 各教科等の授業は，年間35週以上にわたって行うよう計画し，週当たりの授業時数が生徒の負担過重にならないようにするものとする。ただし，各教科等や学習活動の特質に応じ効果的な場合には，夏季，冬季，学年末等の休業日の期間に授業日を設定する場合を含め，これらの授業を特定の期間に行うことができる。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000232200000,2023-05-12T04:36:57.358239+0000,8300000232200000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(2) 授業時数等の取扱い|イ 特別活動の授業のうち，生徒会活動及び学校行事については，それらの内容に応じ，年間，学期ごと，月ごとなどに適切な授業時数を充てるものとする。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000232300000,2023-05-12T04:36:57.358239+0000,8300000232300000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(2) 授業時数等の取扱い|ウ 各学校の時間割については，次の事項を踏まえ適切に編成するものとする。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000232310000,2023-05-12T04:36:57.358239+0000,8300000232310000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(2) 授業時数等の取扱い|ウ 各学校の時間割については，次の事項を踏まえ適切に編成するものとする。|(ｱ) 各教科等のそれぞれの授業の１単位時間は，各学校において，各教科等の年間授業時数を確保しつつ，生徒の発達の段階及び各教科等や学習活動の特質を考慮して適切に定めること。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000232320000,2023-05-12T04:36:57.358239+0000,8300000232320000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(2) 授業時数等の取扱い|ウ 各学校の時間割については，次の事項を踏まえ適切に編成するものとする。|(ｲ) 各教科等の特質に応じ，10分から15分程度の短い時間を活用して特定の教科等の指導を行う場合において，当該教科等を担当する教師が，単元や題材など内容や時間のまとまりを見通した中で，その指導内容の決定や指導の成果の把握と活用等を責任を持って行う体制が整備されているときは，その時間を当該教科等の年間授業時数に含めることができること。 ,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000232330000,2023-05-12T04:36:57.358239+0000,8300000232330000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(2) 授業時数等の取扱い|ウ 各学校の時間割については，次の事項を踏まえ適切に編成するものとする。|(ｳ) 給食，休憩などの時間については，各学校において工夫を加え，適切に定めること。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000232340000,2023-05-12T04:36:57.358239+0000,8300000232340000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(2) 授業時数等の取扱い|ウ 各学校の時間割については，次の事項を踏まえ適切に編成するものとする。|(ｴ) 各学校において，生徒や学校，地域の実態，各教科等や学習活動の特質等に応じて，創意工夫を生かした時間割を弾力的に編成できること。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000232400000,2023-05-12T04:36:57.358239+0000,8300000232400000,String,第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(2) 授業時数等の取扱い|エ 総合的な学習の時間における学習活動により，特別活動の学校行事に掲げる各行事の実施と同様の成果が期待できる場合においては，総合的な学習の時間における学習活動をもって相当する特別活動の学校行事に掲げる各行事の実施に替えることができる。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000233000000,2023-05-12T04:36:57.358239+0000,8300000233000000,String,"第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(3) 指導計画の作成等に当たっての配慮事項 各学校においては，次の事項に配慮しながら，学校の創意工夫を生かし，全体として，調和のとれた具体的な指導計画を作成するものとする。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000233100000,2023-05-12T04:36:57.358239+0000,8300000233100000,String,"第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(3) 指導計画の作成等に当たっての配慮事項 各学校においては，次の事項に配慮しながら，学校の創意工夫を生かし，全体として，調和のとれた具体的な指導計画を作成するものとする。|ア 各教科等の指導内容については，(1)のアを踏まえつつ，単元や題材など内容や時間のまとまりを見通しながら，そのまとめ方や重点の置き方に適切な工夫を加え，第３の１に示す主体的・対話的で深い学びの実現に向けた授業改善を通して資質・能力を育む効果的な指導ができるようにすること。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000233200000,2023-05-12T04:36:57.358239+0000,8300000233200000,String,"第２ 教育課程の編成|３ 教育課程の編成における共通的事項|(3) 指導計画の作成等に当たっての配慮事項 各学校においては，次の事項に配慮しながら，学校の創意工夫を生かし，全体として，調和のとれた具体的な指導計画を作成するものとする。|イ 各教科等及び各学年相互間の関連を図り，系統的，発展的な指導ができるようにすること。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000240000000,2023-05-12T04:36:57.358239+0000,8300000240000000,String,"第２ 教育課程の編成|４ 学校段階間の接続 教育課程の編成に当たっては，次の事項に配慮しながら，学校段階間の接続を図るものとする。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000241000000,2023-05-12T04:36:57.358239+0000,8300000241000000,String,"第２ 教育課程の編成|４ 学校段階間の接続 教育課程の編成に当たっては，次の事項に配慮しながら，学校段階間の接続を図るものとする。|(1) 小学校学習指導要領を踏まえ，小学校教育までの学習の成果が中学校教育に円滑に接続され，義務教育段階の終わりまでに育成することを目指す資質・能力を，生徒が確実に身に付けることができるよう工夫すること。特に，義務教育学校，小学校連携型中学校及び小学校併設型中学校においては，義務教育９年間を見通した計画的かつ継続的な教育課程を編成すること。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000242000000,2023-05-12T04:36:57.358239+0000,8300000242000000,String,"第２ 教育課程の編成|４ 学校段階間の接続 教育課程の編成に当たっては，次の事項に配慮しながら，学校段階間の接続を図るものとする。|(2) 高等学校学習指導要領を踏まえ，高等学校教育及びその後の教育との円滑な接続が可能となるよう工夫すること。特に，中等教育学校，連携型中学校及び併設型中学校においては，中等教育６年間を見通した計画的かつ継続的な教育課程を編成すること。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000300000000,2023-05-12T04:36:57.358239+0000,8300000300000000,String,第３ 教育課程の実施と学習評価,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000310000000,2023-05-12T04:36:57.358239+0000,8300000310000000,String,"第３ 教育課程の実施と学習評価|１ 主体的・対話的で深い学びの実現に向けた授業改善 各教科等の指導に当たっては，次の事項に配慮するものとする。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000311000000,2023-05-12T04:36:57.358239+0000,8300000311000000,String,"第３ 教育課程の実施と学習評価|１ 主体的・対話的で深い学びの実現に向けた授業改善 各教科等の指導に当たっては，次の事項に配慮するものとする。|(1) 第１の３の(1)から(3)までに示すことが偏りなく実現されるよう，単元や題材など内容や時間のまとまりを見通しながら，生徒の主体的・対話的で深い学びの実現に向けた授業改善を行うこと。 特に，各教科等において身に付けた知識及び技能を活用したり，思考力，判断力，表現力等や学びに向かう力，人間性等を発揮させたりして，学習の対象となる物事を捉え思考することにより，各教科等の特質に応じた物事を捉える視点や考え方（以下「見方・考え方」という。）が鍛えられていくことに留意し，生徒が各教科等の特質に応じた見方・考え方を働かせながら，知識を相互に関連付けてより深く理解したり，情報を精査して考えを形成したり，問題を見いだして解決策を考えたり，思いや考えを基に創造したりすることに向かう過程を重視した学習の充実を図ること。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000312000000,2023-05-12T04:36:57.358239+0000,8300000312000000,String,"第３ 教育課程の実施と学習評価|１ 主体的・対話的で深い学びの実現に向けた授業改善 各教科等の指導に当たっては，次の事項に配慮するものとする。|(2) 第２の２の(1)に示す言語能力の育成を図るため，各学校において必要な言語環境を整えるとともに，国語科を要としつつ各教科等の特質に応じて，生徒の言語活動を充実すること。あわせて，(7)に示すとおり読書活動を充実すること。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000313000000,2023-05-12T04:36:57.358239+0000,8300000313000000,String,"第３ 教育課程の実施と学習評価|１ 主体的・対話的で深い学びの実現に向けた授業改善 各教科等の指導に当たっては，次の事項に配慮するものとする。|(3) 第２の２の(1)に示す情報活用能力の育成を図るため，各学校において，コンピュータや情報通信ネットワークなどの情報手段を活用するために必要な環境を整え，これらを適切に活用した学習活動の充実を図ること。また，各種の統計資料や新聞，視聴覚教材や教育機器などの教材・教具の適切な活用を図ること。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000314000000,2023-05-12T04:36:57.358239+0000,8300000314000000,String,"第３ 教育課程の実施と学習評価|１ 主体的・対話的で深い学びの実現に向けた授業改善 各教科等の指導に当たっては，次の事項に配慮するものとする。|(4) 生徒が学習の見通しを立てたり学習したことを振り返ったりする活動を，計画的に取り入れるように工夫すること。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000315000000,2023-05-12T04:36:57.358239+0000,8300000315000000,String,"第３ 教育課程の実施と学習評価|１ 主体的・対話的で深い学びの実現に向けた授業改善 各教科等の指導に当たっては，次の事項に配慮するものとする。|(5) 生徒が生命の有限性や自然の大切さ，主体的に挑戦してみることや多様な他者と協働することの重要性などを実感しながら理解することができるよう，各教科等の特質に応じた体験活動を重視し，家庭や地域社会と連携しつつ体系的・継続的に実施できるよう工夫すること。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
mextJp,mextJp-83V11-8300000316000000,2023-05-12T04:36:57.358239+0000,8300000316000000,String,"第３ 教育課程の実施と学習評価|１ 主体的・対話的で深い学びの実現に向けた授業改善 各教科等の指導に当たっては，次の事項に配慮するものとする。|(6) 生徒が自ら学習課題や学習活動を選択する機会を設けるなど，生徒の興味・関心を生かした自主的，自発的な学習が促されるよう工夫すること。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,中学校|総則,String,83V11,String,83V11,String
