PartitionKey,RowKey,Timestamp,OutcomeCode,OutcomeCode@type,OutcomeDescription,OutcomeDescription@type,Owner,Owner@type,Primary,Primary@type,Secondary,Secondary@type,Senior,Senior@type,Subject,Subject@type,Syllabus,Syllabus@type,SyllabusId,SyllabusId@type
mextJp,mextJp-84V10-8400000133000000,2023-06-22T03:16:45.446576+0000,8400000133000000,String,第１款 高等学校教育の基本と教育課程の役割|３ ２の(1)から(3)までに掲げる事項の実現を図り，豊かな創造性を備え持続可能な社会の創り手となることが期待される生徒に，生きる力を育むことを目指すに当たっては，学校教育全体及び各教科・科目等の指導を通してどのような資質・能力の育成を目指すのかを明確にしながら，教育活動の充実を図るものとする。その際，生徒の発達の段階や特性等を踏まえつつ，次に掲げることが偏りなく実現できるようにするものとする。|(3) 学びに向かう力，人間性等を涵(かん)養すること。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000140000000,2023-06-22T03:16:45.446576+0000,8400000140000000,String,第１款 高等学校教育の基本と教育課程の役割|４ 学校においては，地域や学校の実態等に応じて，就業やボランティアに関わる体験的な学習の指導を適切に行うようにし，勤労の尊さや創造することの喜びを体得させ，望ましい勤労観，職業観の育成や社会奉仕の精神の涵(かん)養に資するものとする。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000150000000,2023-06-22T03:16:45.446576+0000,8400000150000000,String,第１款 高等学校教育の基本と教育課程の役割|５ 各学校においては，生徒や学校，地域の実態を適切に把握し，教育の目的や目標の実現に必要な教育の内容等を教科等横断的な視点で組み立てていくこと，教育課程の実施状況を評価してその改善を図っていくこと，教育課程の実施に必要な人的又は物的な体制を確保するとともにその改善を図っていくことなどを通して，教育課程に基づき組織的かつ計画的に各学校の教育活動の質の向上を図っていくこと（以下「カリキュラム・マネジメント」という。）に努めるものとする。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000200000000,2023-06-22T03:16:45.446576+0000,8400000200000000,String,第２款 教育課程の編成,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000210000000,2023-06-22T03:16:45.446576+0000,8400000210000000,String,"第２款 教育課程の編成|１ 各学校の教育目標と教育課程の編成
教育課程の編成に当たっては，学校教育全体や各教科・科目等における指導を通して育成を目指す資質・能力を踏まえつつ，各学校の教育目標を明確にするとともに，教育課程の編成についての基本的な方針が家庭や地域とも共有されるよう努めるものとする。その際，第４章の第２の１に基づき定められる目標との関連を図るものとする。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000220000000,2023-06-22T03:16:45.446576+0000,8400000220000000,String,第２款 教育課程の編成|２ 教科等横断的な視点に立った資質・能力の育成,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000221000000,2023-06-22T03:16:45.446576+0000,8400000221000000,String,第２款 教育課程の編成|２ 教科等横断的な視点に立った資質・能力の育成|(1) 各学校においては，生徒の発達の段階を考慮し，言語能力，情報活用能力（情報モラルを含む。），問題発見・解決能力等の学習の基盤となる資質・能力を育成していくことができるよう，各教科・科目等の特質を生かし，教科等横断的な視点から教育課程の編成を図るものとする。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000222000000,2023-06-22T03:16:45.446576+0000,8400000222000000,String,第２款 教育課程の編成|２ 教科等横断的な視点に立った資質・能力の育成|(2) 各学校においては，生徒や学校，地域の実態及び生徒の発達の段階を考慮し，豊かな人生の実現や災害等を乗り越えて次代の社会を形成することに向けた現代的な諸課題に対応して求められる資質・能力を，教科等横断的な視点で育成していくことができるよう，各学校の特色を生かした教育課程の編成を図るものとする。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000230000000,2023-06-22T03:16:45.446576+0000,8400000230000000,String,第２款 教育課程の編成|３ 教育課程の編成における共通的事項,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231000000,2023-06-22T03:16:45.446576+0000,8400000231000000,String,第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231100000,2023-06-22T03:16:45.446576+0000,8400000231100000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|ア 卒業までに履修させる単位数等
各学校においては，卒業までに履修させるイからオまでに示す各教科・科目及びその単位数，総合的な探究の時間の単位数並びに特別活動及びその授業時数に関する事項を定めるものとする。この場合，各教科・科目及び総合的な探究の時間の単位数の計は，(2)のア，イ及びウの(ｱ)に掲げる各教科・科目の単位数並びに総合的な探究の時間の単位数を含めて74単位以上とする。
単位については，１単位時間を50分とし，35単位時間の授業を１単位として計算することを標準とする。ただし，通信制の課程においては，５に定めるところによるものとする。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231200000,2023-06-22T03:16:45.446576+0000,8400000231200000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|イ 各学科に共通する各教科・科目及び総合的な探究の時間並びに標準単位数
各学校においては，教育課程の編成に当たって，次の表に掲げる各教科・科目及び総合的な探究の時間並びにそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及び総合的な探究の時間並びにそれらの単位数について適切に定めるものとする。ただし，生徒の実態等を考慮し，特に必要がある場合には，標準単位数の標準の限度を超えて単位数を増加して配当することができる。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231210000,2023-06-22T03:16:45.446576+0000,8400000231210000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|イ 各学科に共通する各教科・科目及び総合的な探究の時間並びに標準単位数
各学校においては，教育課程の編成に当たって，次の表に掲げる各教科・科目及び総合的な探究の時間並びにそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及び総合的な探究の時間並びにそれらの単位数について適切に定めるものとする。ただし，生徒の実態等を考慮し，特に必要がある場合には，標準単位数の標準の限度を超えて単位数を増加して配当することができる。|【摘要】教科等（科目：標準単位数）
国語（現代の国語：２,言語文化：２,論理国語：４,文学国語：４,国語表現：４,古典探究：４）
地理歴史（地理総合：２,地理探究：３,歴史総合：２,日本史探究：３,世界史探究：３）
公民（公共：２,倫理：２,政治・経済：２）
数学（数学Ⅰ：３,数学Ⅱ：４,数学Ⅲ：３,数学Ａ：２,数学Ｂ：２,数学Ｃ：２）
理科（科学と人間生活：２,物理基礎：２,物理：４,化学基礎：２,化学：４,生物基礎：２,生物：４,地学基礎：２,地学：４）
保健体育（体育：７～８,保健：２）
芸術（音楽Ⅰ：２,音楽Ⅱ：２,音楽Ⅲ：２,美術Ⅰ：２,美術Ⅱ：２,美術Ⅲ：２,工芸Ⅰ：２,工芸Ⅱ：２,工芸Ⅲ：２,書道Ⅰ：２,書道Ⅱ：２,書道Ⅲ：２）
外国語（英語コミュニケーションⅠ：３,英語コミュニケーションⅡ：４,英語コミュニケーションⅢ：４,論理・表現Ⅰ：２,論理・表現Ⅱ：２,論理・表現Ⅲ：２）
家庭（家庭基礎：２,家庭総合：４）
情報（情報Ⅰ：２,情報Ⅱ：２）
理数（理数探究基礎：１,理数探究：２～５）
総合的な探求の時間（ ：３～６）",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231300000,2023-06-22T03:16:45.446576+0000,8400000231300000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|ウ 主として専門学科において開設される各教科・科目
各学校においては，教育課程の編成に当たって，次の表に掲げる主として専門学科（専門教育を主とする学科をいう。以下同じ。）において開設される各教科・科目及び設置者の定めるそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及びその単位数について適切に定めるものとする。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231301000,2023-06-22T03:16:45.446576+0000,8400000231301000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|ウ 主として専門学科において開設される各教科・科目
各学校においては，教育課程の編成に当たって，次の表に掲げる主として専門学科（専門教育を主とする学科をいう。以下同じ。）において開設される各教科・科目及び設置者の定めるそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及びその単位数について適切に定めるものとする。|農業（農業と環境，課題研究，総合実習，農業と情報，作物，野菜，果樹，草花，畜産，栽培と環境，飼育と環境，農業経営，農業機械，植物バイオテクノロジー，食品製造，食品化学，食品微生物，食品流通，森林科学，森林経営，林産物利用，農業土木設計，農業土木施工，水循環，造園計画，造園施工管理，造園植栽，測量，生物活用，地域資源活用）",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231302000,2023-06-22T03:16:45.446576+0000,8400000231302000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|ウ 主として専門学科において開設される各教科・科目
各学校においては，教育課程の編成に当たって，次の表に掲げる主として専門学科（専門教育を主とする学科をいう。以下同じ。）において開設される各教科・科目及び設置者の定めるそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及びその単位数について適切に定めるものとする。|工業（工業技術基礎，課題研究，実習，製図，工業情報数理，工業材料技術，工業技術英語，工業管理技術，工業環境技術，機械工作，機械設計，原動機，電子機械，生産技術，自動車工学，自動車整備，船舶工学，電気回路，電気機器，電力技術，電子技術，電子回路，電子計測制御，通信技術，プログラミング技術，ハードウェア技術，ソフトウェア技術，コンピュータシステム技術，建築構造，建築計画，建築構造設計，建築施工，建築法規，設備計画，空気調和設備，衛生・防災設備，測量，土木基盤力学，土木構造設計，土木施工，社会基盤工学，工業化学，化学工学，地球環境化学，材料製造技術，材料工学，材料加工，セラミック化学，セラミック技術，セラミック工業，繊維製品，繊維・染色技術，染織デザイン，インテリア計画，インテリア装備，インテリアエレメント生産，デザイン実践，デザイン材料，デザイン史）",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231303000,2023-06-22T03:16:45.446576+0000,8400000231303000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|ウ 主として専門学科において開設される各教科・科目
各学校においては，教育課程の編成に当たって，次の表に掲げる主として専門学科（専門教育を主とする学科をいう。以下同じ。）において開設される各教科・科目及び設置者の定めるそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及びその単位数について適切に定めるものとする。|商業（ビジネス基礎，課題研究，総合実践，ビジネス・コミュニケーション，マーケティング，商品開発と流通，観光ビジネス，ビジネス・マネジメント，グローバル経済，ビジネス法規，簿記，財務会計Ⅰ，財務会計Ⅱ，原価計算，管理会計，情報処理，ソフトウェア活用，プログラミング，ネットワーク活用，ネットワーク管理）",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231304000,2023-06-22T03:16:45.446576+0000,8400000231304000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|ウ 主として専門学科において開設される各教科・科目
各学校においては，教育課程の編成に当たって，次の表に掲げる主として専門学科（専門教育を主とする学科をいう。以下同じ。）において開設される各教科・科目及び設置者の定めるそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及びその単位数について適切に定めるものとする。|水産（水産海洋基礎，課題研究，総合実習，海洋情報技術，水産海洋科学，漁業，航海・計器，船舶運用，船用機関，機械設計工作，電気理論，移動体通信工学，海洋通信技術，資源増殖，海洋生物，海洋環境，小型船舶，食品製造，食品管理，水産流通，ダイビング，マリンスポーツ）",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231305000,2023-06-22T03:16:45.446576+0000,8400000231305000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|ウ 主として専門学科において開設される各教科・科目
各学校においては，教育課程の編成に当たって，次の表に掲げる主として専門学科（専門教育を主とする学科をいう。以下同じ。）において開設される各教科・科目及び設置者の定めるそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及びその単位数について適切に定めるものとする。|家庭（生活産業基礎，課題研究，生活産業情報，消費生活，保育基礎，保育実践，生活と福祉，住生活デザイン，服飾文化，ファッション造形基礎，ファッション造形，ファッションデザイン，服飾手芸，フードデザイン，食文化，調理，栄養，食品，食品衛生，公衆衛生，総合調理実習）",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231306000,2023-06-22T03:16:45.446576+0000,8400000231306000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|ウ 主として専門学科において開設される各教科・科目
各学校においては，教育課程の編成に当たって，次の表に掲げる主として専門学科（専門教育を主とする学科をいう。以下同じ。）において開設される各教科・科目及び設置者の定めるそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及びその単位数について適切に定めるものとする。|看護（基礎看護，人体の構造と機能，疾病の成り立ちと回復の促進，健康支援と社会保障制度，成人看護，老年看護，小児看護，母性看護，精神看護，在宅看護，看護の統合と実践，看護臨地実習，看護情報）",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231307000,2023-06-22T03:16:45.446576+0000,8400000231307000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|ウ 主として専門学科において開設される各教科・科目
各学校においては，教育課程の編成に当たって，次の表に掲げる主として専門学科（専門教育を主とする学科をいう。以下同じ。）において開設される各教科・科目及び設置者の定めるそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及びその単位数について適切に定めるものとする。|情報（情報産業と社会，課題研究，情報の表現と管理，情報テクノロジー，情報セキュリティ，情報システムのプログラミング，ネットワークシステム，データベース，情報デザイン，コンテンツの制作と発信，メディアとサービス，情報実習）",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231308000,2023-06-22T03:16:45.446576+0000,8400000231308000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|ウ 主として専門学科において開設される各教科・科目
各学校においては，教育課程の編成に当たって，次の表に掲げる主として専門学科（専門教育を主とする学科をいう。以下同じ。）において開設される各教科・科目及び設置者の定めるそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及びその単位数について適切に定めるものとする。|福祉（社会福祉基礎，介護福祉基礎，コミュニケーション技術，生活支援技術，介護過程，介護総合演習，介護実習，こころとからだの理解，福祉情報）",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231309000,2023-06-22T03:16:45.446576+0000,8400000231309000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|ウ 主として専門学科において開設される各教科・科目
各学校においては，教育課程の編成に当たって，次の表に掲げる主として専門学科（専門教育を主とする学科をいう。以下同じ。）において開設される各教科・科目及び設置者の定めるそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及びその単位数について適切に定めるものとする。|理数（理数数学Ⅰ，理数数学Ⅱ，理数数学特論，理数物理，理数化学，理数生物，理数地学）",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231310000,2023-06-22T03:16:45.446576+0000,8400000231310000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|ウ 主として専門学科において開設される各教科・科目
各学校においては，教育課程の編成に当たって，次の表に掲げる主として専門学科（専門教育を主とする学科をいう。以下同じ。）において開設される各教科・科目及び設置者の定めるそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及びその単位数について適切に定めるものとする。|体育（スポーツ概論，スポーツⅠ，スポーツⅡ，スポーツⅢ，スポーツⅣ，スポーツⅤ，スポーツⅥ，スポーツ総合演習）",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231311000,2023-06-22T03:16:45.446576+0000,8400000231311000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|ウ 主として専門学科において開設される各教科・科目
各学校においては，教育課程の編成に当たって，次の表に掲げる主として専門学科（専門教育を主とする学科をいう。以下同じ。）において開設される各教科・科目及び設置者の定めるそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及びその単位数について適切に定めるものとする。|体育（スポーツ概論，スポーツⅠ，スポーツⅡ，スポーツⅢ，スポーツⅣ，スポーツⅤ，スポーツⅥ，スポーツ総合演習）|音楽（音楽理論，音楽史，演奏研究，ソルフェージュ，声楽，器楽，作曲，鑑賞研究）",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
mextJp,mextJp-84V10-8400000231312000,2023-06-22T03:16:45.446576+0000,8400000231312000,String,"第２款 教育課程の編成|３ 教育課程の編成における共通的事項|(1) 各教科・科目及び単位数等|ウ 主として専門学科において開設される各教科・科目
各学校においては，教育課程の編成に当たって，次の表に掲げる主として専門学科（専門教育を主とする学科をいう。以下同じ。）において開設される各教科・科目及び設置者の定めるそれぞれの標準単位数を踏まえ，生徒に履修させる各教科・科目及びその単位数について適切に定めるものとする。|体育（スポーツ概論，スポーツⅠ，スポーツⅡ，スポーツⅢ，スポーツⅣ，スポーツⅤ，スポーツⅥ，スポーツ総合演習）|美術（美術概論，美術史，鑑賞研究，素描，構成，絵画，版画，彫刻，ビジュアルデザイン，クラフトデザイン，情報メディアデザイン，映像表現，環境造形）",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|総則,String,高等学校 学習指導要領（平成30年告示版）,String,84V10,String
