PartitionKey,RowKey,Timestamp,OutcomeCode,OutcomeCode@type,OutcomeDescription,OutcomeDescription@type,Owner,Owner@type,Primary,Primary@type,Secondary,Secondary@type,Senior,Senior@type,Subject,Subject@type,Syllabus,Syllabus@type,SyllabusId,SyllabusId@type
mextJp,mextJp-84V10-84P1502200000000,2023-06-22T03:16:45.446576+0000,84P1502200000000,String,"第１節 農業|第１ 農業と環境|１ 目標
農業の見方・考え方を働かせ，実践的・体験的な学習活動を行うことなどを通して，農業の各分野で活用する基礎的な資質・能力を次のとおり育成することを目指す。|(2) 農業と環境に関する課題を発見し，農業や農業関連産業に携わる者として合理的かつ創造的に解決する力を養う。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1502300000000,2023-06-22T03:16:45.446576+0000,84P1502300000000,String,"第１節 農業|第１ 農業と環境|１ 目標
農業の見方・考え方を働かせ，実践的・体験的な学習活動を行うことなどを通して，農業の各分野で活用する基礎的な資質・能力を次のとおり育成することを目指す。|(3) 農業と環境について基礎的な知識と技術が農業の各分野で活用できるよう自ら学び，農業の振興や社会貢献に主体的かつ協働的に取り組む態度を養う。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503000000000,2023-06-22T03:16:45.446576+0000,84P1503000000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503100000000,2023-06-22T03:16:45.446576+0000,84P1503100000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503110000000,2023-06-22T03:16:45.446576+0000,84P1503110000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(1) 「農業と環境」とプロジェクト学習",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503111000000,2023-06-22T03:16:45.446576+0000,84P1503111000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(1) 「農業と環境」とプロジェクト学習|ア 農業学習の特質",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503112000000,2023-06-22T03:16:45.446576+0000,84P1503112000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(1) 「農業と環境」とプロジェクト学習|イ プロジェクト学習の方法と進め方",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503120000000,2023-06-22T03:16:45.446576+0000,84P1503120000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(2) 暮らしと農業",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503121000000,2023-06-22T03:16:45.446576+0000,84P1503121000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(2) 暮らしと農業|ア 食料と農業",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503122000000,2023-06-22T03:16:45.446576+0000,84P1503122000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(2) 暮らしと農業|イ 自然環境と農業",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503123000000,2023-06-22T03:16:45.446576+0000,84P1503123000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(2) 暮らしと農業|ウ 環境保全と農業",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503124000000,2023-06-22T03:16:45.446576+0000,84P1503124000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(2) 暮らしと農業|エ 生活文化と農業",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503125000000,2023-06-22T03:16:45.446576+0000,84P1503125000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(2) 暮らしと農業|オ 農業の動向と展望",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503130000000,2023-06-22T03:16:45.446576+0000,84P1503130000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(3) 農業生産の基礎",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503131000000,2023-06-22T03:16:45.446576+0000,84P1503131000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(3) 農業生産の基礎|ア 農業生物の種類と特性",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503132000000,2023-06-22T03:16:45.446576+0000,84P1503132000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(3) 農業生産の基礎|イ 農業生物の育成と環境要素",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503133000000,2023-06-22T03:16:45.446576+0000,84P1503133000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(3) 農業生産の基礎|ウ 農業生産の計画と工程管理・評価",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503134000000,2023-06-22T03:16:45.446576+0000,84P1503134000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(3) 農業生産の基礎|エ 農業生物の栽培・飼育",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503140000000,2023-06-22T03:16:45.446576+0000,84P1503140000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(4) 農業と環境のプロジェクト",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1503150000000,2023-06-22T03:16:45.446576+0000,84P1503150000000,String,"第１節 農業|第１ 農業と環境|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(5) 学校農業クラブ活動",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1505000000000,2023-06-22T03:16:45.446576+0000,84P1505000000000,String,第１節 農業|第１ 農業と環境|３ 内容の取扱い,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1505100000000,2023-06-22T03:16:45.446576+0000,84P1505100000000,String,第１節 農業|第１ 農業と環境|３ 内容の取扱い|(1) 内容を取り扱う際には，次の事項に配慮するものとする。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1505110000000,2023-06-22T03:16:45.446576+0000,84P1505110000000,String,第１節 農業|第１ 農業と環境|３ 内容の取扱い|(1) 内容を取り扱う際には，次の事項に配慮するものとする。|ア 農業の社会的な役割と環境や暮らしとの関わりについて，地域農業の見学や地域環境の調査及び統計資料の分析など具体的な学習を通して理解できるよう留意して指導するとともに，地域の実態や学科の特色等に応じて，適切な題材を選定すること。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1505120000000,2023-06-22T03:16:45.446576+0000,84P1505120000000,String,第１節 農業|第１ 農業と環境|３ 内容の取扱い|(1) 内容を取り扱う際には，次の事項に配慮するものとする。|イ 〔指導項目〕の(1)については，農業学習の特質とプロジェクト学習の意義やその進め方について身近な事例を通して理解させ，生徒の興味・関心が高まるよう工夫して指導すること。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1505130000000,2023-06-22T03:16:45.446576+0000,84P1505130000000,String,第１節 農業|第１ 農業と環境|３ 内容の取扱い|(1) 内容を取り扱う際には，次の事項に配慮するものとする。|ウ 〔指導項目〕の(3)については，農業生物の特性や育成環境との相互関係，具体的な栽培計画，農業生産工程管理などを基礎的な実験・実習を通して学習できるようにすること。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1505140000000,2023-06-22T03:16:45.446576+0000,84P1505140000000,String,第１節 農業|第１ 農業と環境|３ 内容の取扱い|(1) 内容を取り扱う際には，次の事項に配慮するものとする。|エ 〔指導項目〕の(4)については，プロジェクト学習を通して，科学的な見方・考え方を働かせ，農業の各分野に関する学習への興味・関心が高まるよう工夫して指導すること。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1505200000000,2023-06-22T03:16:45.446576+0000,84P1505200000000,String,第１節 農業|第１ 農業と環境|３ 内容の取扱い|(2) 内容の範囲や程度については，次の事項に配慮するものとする。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1505210000000,2023-06-22T03:16:45.446576+0000,84P1505210000000,String,第１節 農業|第１ 農業と環境|３ 内容の取扱い|(2) 内容の範囲や程度については，次の事項に配慮するものとする。|ア 〔指導項目〕の(1)については，農業学習の特質とプロジェクト学習の進め方について，身近な事例を扱うこと。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1505220000000,2023-06-22T03:16:45.446576+0000,84P1505220000000,String,第１節 農業|第１ 農業と環境|３ 内容の取扱い|(2) 内容の範囲や程度については，次の事項に配慮するものとする。|イ 〔指導項目〕の(2)については，社会や産業全体の課題及びその解決のために農業が果たしている役割，働くことの社会的意義や役割，職業人に求められる倫理観についても取り上げること。また，農業が有する生命を育むという生命倫理についても扱うこと。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1505230000000,2023-06-22T03:16:45.446576+0000,84P1505230000000,String,第１節 農業|第１ 農業と環境|３ 内容の取扱い|(2) 内容の範囲や程度については，次の事項に配慮するものとする。|ウ 〔指導項目〕の(3)については，農業生物の生理・生態的な特性，気象・土壌・生物などの環境要素やそれらの相互関係及び農業生産工程管理などを扱うこと。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1505240000000,2023-06-22T03:16:45.446576+0000,84P1505240000000,String,第１節 農業|第１ 農業と環境|３ 内容の取扱い|(2) 内容の範囲や程度については，次の事項に配慮するものとする。|エ 〔指導項目〕の(4)については，学科の特色や地域性を考慮した題材を扱うこと。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P1505250000000,2023-06-22T03:16:45.446576+0000,84P1505250000000,String,第１節 農業|第１ 農業と環境|３ 内容の取扱い|(2) 内容の範囲や程度については，次の事項に配慮するものとする。|オ 〔指導項目〕の(5)については，学校農業クラブ活動の目標，内容，組織などについて各種活動を通して実践的に扱うとともに，プロジェクト学習の成果を発表する機会を設けること。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2500000000000,2023-06-22T03:16:45.446576+0000,84P2500000000000,String,第１節 農業|第２ 課題研究,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2502000000000,2023-06-22T03:16:45.446576+0000,84P2502000000000,String,"第１節 農業|第２ 課題研究|１ 目標
農業の見方・考え方を働かせ，実践的・体験的な学習活動を行うことなどを通して，社会を支え産業の発展を担う職業人として必要な資質・能力を次のとおり育成することを目指す。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2502100000000,2023-06-22T03:16:45.446576+0000,84P2502100000000,String,"第１節 農業|第２ 課題研究|１ 目標
農業の見方・考え方を働かせ，実践的・体験的な学習活動を行うことなどを通して，社会を支え産業の発展を担う職業人として必要な資質・能力を次のとおり育成することを目指す。|(1) 農業の各分野について体系的・系統的に理解するとともに，相互に関連付けられた技術を身に付けるようにする。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2502200000000,2023-06-22T03:16:45.446576+0000,84P2502200000000,String,"第１節 農業|第２ 課題研究|１ 目標
農業の見方・考え方を働かせ，実践的・体験的な学習活動を行うことなどを通して，社会を支え産業の発展を担う職業人として必要な資質・能力を次のとおり育成することを目指す。|(2) 農業に関する課題を発見し，農業や農業関連産業に携わる者として解決策を探究し，科学的な根拠に基づいて創造的に解決する力を養う。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2502300000000,2023-06-22T03:16:45.446576+0000,84P2502300000000,String,"第１節 農業|第２ 課題研究|１ 目標
農業の見方・考え方を働かせ，実践的・体験的な学習活動を行うことなどを通して，社会を支え産業の発展を担う職業人として必要な資質・能力を次のとおり育成することを目指す。|(3) 課題を解決する力の向上を目指して自ら学び，農業の振興や社会貢献に主体的かつ協働的に取り組む態度を養う。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2503000000000,2023-06-22T03:16:45.446576+0000,84P2503000000000,String,"第１節 農業|第２ 課題研究|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2503100000000,2023-06-22T03:16:45.446576+0000,84P2503100000000,String,"第１節 農業|第２ 課題研究|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2503110000000,2023-06-22T03:16:45.446576+0000,84P2503110000000,String,"第１節 農業|第２ 課題研究|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(1) 調査，研究，実験",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2503120000000,2023-06-22T03:16:45.446576+0000,84P2503120000000,String,"第１節 農業|第２ 課題研究|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(2) 作品製作等",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2503130000000,2023-06-22T03:16:45.446576+0000,84P2503130000000,String,"第１節 農業|第２ 課題研究|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(3) 産業現場等における実習",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2503140000000,2023-06-22T03:16:45.446576+0000,84P2503140000000,String,"第１節 農業|第２ 課題研究|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(4) 職業資格の取得",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2503150000000,2023-06-22T03:16:45.446576+0000,84P2503150000000,String,"第１節 農業|第２ 課題研究|２ 内容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。|〔指導項目〕|(5) 学校農業クラブ活動",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2505000000000,2023-06-22T03:16:45.446576+0000,84P2505000000000,String,第１節 農業|第２ 課題研究|３ 内容の取扱い,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2505100000000,2023-06-22T03:16:45.446576+0000,84P2505100000000,String,第１節 農業|第２ 課題研究|３ 内容の取扱い|(1) 内容を取り扱う際には，次の事項に配慮するものとする。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2505110000000,2023-06-22T03:16:45.446576+0000,84P2505110000000,String,第１節 農業|第２ 課題研究|３ 内容の取扱い|(1) 内容を取り扱う際には，次の事項に配慮するものとする。|ア 生徒の興味・関心，進路希望等に応じて，〔指導項目〕の(1)から(5)までの中から，個人又はグループで農業に関する適切な課題を設定し，主体的かつ協働的に取り組む学習活動を通して，専門的な知識，技術などの深化・総合化を図り，農業に関する課題の解決に取り組むことができるようにすること。なお，課題については，(1)から(5)までの２項目以上にまたがるものを設定することができること。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P2505120000000,2023-06-22T03:16:45.446576+0000,84P2505120000000,String,第１節 農業|第２ 課題研究|３ 内容の取扱い|(1) 内容を取り扱う際には，次の事項に配慮するものとする。|イ 課題研究の成果について発表する機会を設けるようにすること。,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P3500000000000,2023-06-22T03:16:45.446576+0000,84P3500000000000,String,第１節 農業|第３ 総合実習,String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
mextJp,mextJp-84V10-84P3502000000000,2023-06-22T03:16:45.446576+0000,84P3502000000000,String,"第１節 農業|第３ 総合実習|１ 目標
農業の見方・考え方を働かせ，実践的・体験的な学習活動を行うことなどを通して，農業の各分野の改善を図る実践的な資質・能力を次のとおり育成することを目指す。",String,MEXT of Japan,String,False,Boolean,True,Boolean,False,Boolean,高等学校|農業,String,高等学校 学習指導要領・専門（平成30年告示版）,String,84V10S,String
